Maverick's,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/mavericks,37.49018,-122.49567,"Half Moon Bay, CA",trail,5
Farallon View - Milagra Ridge,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/farallon-view-milagra-ridge,37.63667,-122.47167,"San Bruno, CA",trail,3
Stafford Lake County Park,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/stafford-lake-county-park,38.113,-122.65,"Novato, CA",trail,0
Bon Tempe Trail,http://cdn-assets.alltrails.com/uploads/photo/image/10661398/icon_e84ebadebb06776ccece6923327031f7.jpg,http://alltrails.com/trail/us/california/bon-tempe-trail,37.9661026,-122.6454773,"Fairfax, CA",trail,3
"Marina Green, San Francisco",//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/marina-green-san-francisco,37.80823,-122.44,"San Francisco, CA",trail,0
Pacifica Beaches - San Mateo Beaches and Coastal Trail,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/pacifica-beaches-san-mateo-beaches-and-coastal-trail,37.61437,-122.48786,"Pacifica, CA",trail,4
Lake Anza Trail,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/lake-anza-trail,37.8963611,-122.250495,"Berkeley, CA",trail,4
Benicia State Recreation Area Marsh Loop Trail,http://cdn-assets.alltrails.com/uploads/photo/image/10240787/icon_e4564141adadd9c3649c6fbbde9faa67.jpg,http://alltrails.com/trail/us/california/benicia-state-recreation-area-marsh-loop-trail,38.07467,-122.19125,"Benicia, CA",trail,0
Shell Ridge - Stage Road Dirt Ride,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/shell-ridge-stage-road-dirt-ride,37.94309,-121.97116,"Concord, CA",trail,0
Bills Trail,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/bills-trail,38.0354781,-122.7149871,"Lagunitas, CA",trail,4
Sun Trail,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/sun-trail,37.8957594,-122.5669218,"Mill Valley, CA",trail,0
Mavericks - Pillar Point,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/mavericks-pillar-point,37.5,-122.49333,"Half Moon Bay, CA",trail,0
Fern Canyon Trail,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/fern-canyon-trail,37.92583,-122.73583,"Bolinas, CA",trail,0
North Bayfront Trail Loop,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/north-bayfront-trail-loop,37.44952,-122.10139,"Palo Alto, CA",trail,0
Mount Baldy descent,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/mount-baldy-descent,37.9674,-122.580547,"San Anselmo, CA",trail,0
Redwood Trail,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/muir-woods-redwood-trail,37.889596,-122.552233,"Mill Valley, CA",trail,0
Coast Trail to Bass Lake,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/coast-trail-to-bass-lake,37.95056,-122.76278,"Bolinas, CA",trail,0
Coyote Ridge Loop,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/coyote-ridge-loop,37.83391,-122.51848,"Mill Valley, CA",trail,0
Mill Valley to Sausalito,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/mill-valley-to-sausalito,37.849,-122.47937,"Sausalito, CA",trail,0
Pantoll Loop,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/pantoll-loop,37.92506,-122.60639,"Mill Valley, CA",trail,0
Wildcat Trail,http://cdn-assets.alltrails.com/uploads/photo/image/10485507/icon_ee67d65e22686239118d7b5335732191.jpg,http://alltrails.com/trail/us/california/wildcat-trail,38.0004,-122.7618,"Point Reyes Station, CA",trail,4
Nicasio Reservoir,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/nicasio-reservoir,38.0605,-122.69,"Nicasio, CA",trail,0
Cheese Factory Cruise,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/cheese-factory-cruise,38.0595,-122.69,"Nicasio, CA",trail,0
Spring Ridge Trail,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/spring-ridge-trail,37.366734,-122.247274,"Redwood City, CA",trail,0
Muir Woods: Middle Green Gulch,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/muir-woods-middle-green-gulch,37.864275,-122.566105,"Sausalito, CA",trail,0
"Eugene O'Neill National Historic Site: Starview Trail, Amigo Trail, &amp; Williams Trails",//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/eugene-oneill-national-historic-site-starview-trail-amigo-trail-a,37.82039,-122.01918,"Danville, CA",trail,0
Redwood Creek Headwaters Trail Loop,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/redwood-creek-headwaters-trail-loop,37.81392,-122.16342,"Oakland, CA",trail,0
Coastal - SCA - Bobcat Trails,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/coastal-sca-bobcat-trails,37.829,-122.505,"Sausalito, CA",trail,0
Bootjack Trail,http://cdn-assets.alltrails.com/uploads/photo/image/10647123/icon_edb3877a954a6e11b04547e5d530f927.jpg,http://alltrails.com/trail/us/california/bootjack-trail-muir-woods,37.9041,-122.5744,"Mill Valley, CA",trail,0
Golden Gate Park,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/gg-park,37.77279,-122.454252,"San Francisco, CA",trail,0
East San Francisco Bay - Emeryville to Berkeley,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/east-san-francisco-bay-emeryville-to-berkeley,37.85744,-122.29778,"Berkeley, CA",trail,0
Corte Madera / Meadowlark / Acorn Trails Loop,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/corte-madera-meadowlark-acorn-trails-loop,37.38692,-122.18156,"Palo Alto, CA",trail,0
Mitchell Canyon Road to Eagle Peak,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/mitchell-canyon-road-to-eagle-peak,37.920112,-121.941974,"Clayton, CA",trail,0
Coast Trail,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/coast-trail,38.036,-122.8046,"Point Reyes Station, CA",trail,0
Lake Chabot Challenge,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/lake-chabot-challenge,37.8305,-122.12,"Moraga, CA",trail,0
San Francisco Bay Trail,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/san-francisco-bay-trail,37.889791,-122.316713,"Berkeley, CA",trail,0
Sky Camp Trail,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/sky-camp-trail,38.0407233,-122.827878,"Point Reyes Station, CA",trail,0
Coastal Trail,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/coastal-trail,37.430294,-122.437104,"Half Moon Bay, CA",trail,0
Lombard Street,http://cdn-assets.alltrails.com/uploads/photo/image/10576160/icon_53f1e63a9a886bfa85681966f3e8a1dc.jpg,http://alltrails.com/trail/us/california/lombard-street,37.8020024,-122.4195439,"San Francisco, CA",trail,5
Coast Camp Trail,http://farm4.static.flickr.com/3141/5870628297_b2831d8df4_s.jpg,http://alltrails.com/trail/us/california/coast-camp-trail,38.0206439,-122.8565025,"Point Reyes Station, CA",trail,0
tennessee loop,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/tennessee-loop,37.860822,-122.536006,"Mill Valley, CA",trail,0
Ben Johnson Trail,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/ben-johnson-trail-muir-woods,37.892128,-122.571459,"Mill Valley, CA",trail,0
Nimitz Way and Meadows Canyon Loop,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/nimitz-way-and-meadows-canyon-loop,37.80333,-122.22833,"Oakland, CA",trail,0
Rodeo Valley Loop,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/rodeo-valley-loop,37.83306,-122.47528,"Sausalito, CA",trail,0
Upper San Leandro Reservoir: Ramage Peak Trail,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/upper-san-leandro-reservoir-ramage-peak-trail,37.73787,-122.0757,"Castro Valley, CA",trail,0
Menlo Park and East Palo Alto - San Francisco Bay Trail,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/menlo-park-and-east-palo-alto-san-francisco-bay-trail,37.49114,-122.17724,"Menlo Park, CA",trail,0
Town of Portola Valley Trails,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/town-of-portola-valley-trails,37.38434,-122.23475,"Portola Valley, CA",trail,4
Stairstep Falls Trail,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/stairstep-falls-trail,38.0338115,-122.7224875,"Point Reyes Station, CA",trail,0
Lake Lagunitas,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/lake-lagunitas,37.963,-122.6065,"Fairfax, CA",trail,0
Junipero Serra Park Trail,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/junipero-serra-park-trail,37.60986,-122.42565,"San Bruno, CA",trail,0
Fitzgerald Marine Reserve,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/fitzgerald-marine-reserve,37.52167,-122.51167,"Moss Beach, CA",trail,0
Bear Valley Visitor Center to Wildcat Camp,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/bear-valley-visitor-center-to-wildcat-camp,38.0407857,-122.7928543,"Point Reyes Station, CA",trail,0
Abrigo Valley and Mott Peak,http://cdn-assets.alltrails.com/uploads/photo/image/10251836/icon_c775f0f624b75e181914e17ba7b5360b.jpg,http://alltrails.com/trail/us/california/abrigo-valley-and-mott-peak,37.93828,-122.13715,"Martinez, CA",trail,0
Upper Crystal Springs Lake,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/upper-crystal-springs-lake,37.5,-122.32833,"San Carlos, CA",trail,0
Olive and Thermalito Trail Loop,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/olive-and-thermalito-trail-loop,37.63969,-121.916,"Sunol, CA",trail,0
Novato to the Cheese Factory,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/novato-to-the-cheese-factory,38.1,-122.56,"Novato, CA",trail,0
Bay Area Ridge Trail,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/bay-area-ridge-trail,37.797781,-122.475071,"San Francisco, CA",trail,0
Linda Mar,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/linda-mar,37.59949,-122.50037,"Pacifica, CA",trail,0
San Leandro Bay,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/san-leandro-bay,37.75083,-122.22333,"Alameda, CA",trail,0
Sobrante Ridge Trail,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/sobrante-ridge-trail,37.96933,-122.25851,"El Sobrante, CA",trail,0
Franklin Ridge Trail,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/franklin-ridge-trail,38.01854,-122.14749,"Martinez, CA",trail,0
Crystal Springs Trail,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/chinquapin-and-crystal-springs-trail,37.4375,-122.29167,"Redwood City, CA",trail,0
Pine Mountain to Repack,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/pine-mountain-to-repack,37.9639032,-122.6252527,"Fairfax, CA",trail,5
Coastal Trail ,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/coastal-trail--2,37.831687,-122.536091,"Sausalito, CA",trail,0
Dias Ridge Fire Road,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/muir-woods-dias-ridge-fire-road,37.88847,-122.554808,"Mill Valley, CA",trail,0
Alambique Trail,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/alambique-trail,37.399,-122.293,"Redwood City, CA",trail,0
South San Francisco Area - San Franciso Bay Trail,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/south-san-francisco-area-san-franciso-bay-trail,37.65773,-122.40864,"South San Francisco, CA",trail,0
Sky Trail,http://cdn-assets.alltrails.com/uploads/photo/image/10679547/icon_4c139ad2ba648c4e78fac9ac641609a8.jpg,http://alltrails.com/trail/us/california/sky-trail,38.037,-122.8005,"Point Reyes Station, CA",trail,0
Russian Hill South Stairway Walks,http://cdn-assets.alltrails.com/uploads/photo/image/10689467/icon_88f7bca60c7522802f45b2fcc6fe5b5c.jpg,http://alltrails.com/trail/us/california/russian-hill-south-stairway-walks,37.7997165,-122.422379,"San Francisco, CA",trail,0
Sunset Trail,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/sunset-trail,37.8624268,-122.436361,"Tiburon, CA",trail,0
Cesar Chavez Park Trail,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/cesar-e-chavez,37.87067,-122.315522,"Berkeley, CA",trail,0
Rocky Point Trail,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/rocky-point-trail,37.8818709,-122.623036,"Sausalito, CA",trail,0
Panoramic Trail,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/panoramic-trail,37.9040925,-122.570811,"Mill Valley, CA",trail,0
Sunnyside Trail,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/sunnyside-trail,37.956591,-122.6016468,"Fairfax, CA",trail,0
Ross Trail,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/ross-trail,37.9582574,-122.5719228,"Ross, CA",trail,0
McCurdy Trail,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/mccurdy-trail,37.9599245,-122.7013747,"Bolinas, CA",trail,0
Old Out Road Trail,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/old-out-road-trail,37.978258,-122.7774897,"Point Reyes Station, CA",trail,0
Jakes Island Trail,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/jakes-island-trail,38.0096444,-122.4891417,"San Rafael, CA",trail,0
North Creek Trail,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/north-creek-trail,38.0227008,-122.7347103,"Point Reyes Station, CA",trail,0
Ralston Ave Bike Trail,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/ralston-ave-bike-trail,37.512062,-122.329257,"San Mateo, CA",trail,0
San Francisco Watershed - the Bay Area Ridge Trail Route ,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/san-francisco-watershed-the-bay-area-ridge-trail-route,37.5322,-122.3662,"Burlingame, CA",trail,0
Hazelnut Trail,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/hazelnut-trail,37.5671602,-122.4663643,"Pacifica, CA",trail,0
Old Trout Farm Trail,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/old-trout-farm-trail,37.5754934,-122.4766423,"Pacifica, CA",trail,0
Marine headlands Rodeo lagoon trail,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/marine-mamal-center-hill,37.8315456,-122.5259539,"Sausalito, CA",trail,0
Morning Sun Trail,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/morning-sun-trail,37.85292,-122.493694,"Sausalito, CA",trail,0
Slacker Hill,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/slacker-hill,37.83578,-122.48861,"Sausalito, CA",trail,0
Chinquapin Trail,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/chinquapin-trail,37.434654,-122.296578,"Redwood City, CA",trail,0
Serpentine Loop Trail,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/serpentine-loop-trail,37.4685494,-122.2835791,"Redwood City, CA",trail,4
Westside Cordillera,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/westside-cordillera,37.76902,-122.441,"San Francisco, CA",trail,0
Ben Johnson Trail,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/ben-johnson-trail,37.9101,-122.6009,"Mill Valley, CA",trail,0
High Ridge / Meyers Ranch / Dry Creek Trails Loop,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/high-ridge-meyers-ranch-dry-creek-trails-loop,37.62698,-122.04807,"Hayward, CA",trail,0
Old Saint Hilarys and Uplands Preserve,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/old-saint-hilarys-and-uplands-preserve,37.91293,-122.48285,"Belvedere-Tiburon, CA",trail,0
Bort Meadow and Buckeye Trail to Grass Valley,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/bort-meadow-and-buckeye-trail-to-grass-valley,37.75583,-122.10885,"Castro Valley, CA",trail,0
Loma Verde - Pacheco Valle Ridge Trails,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/loma-verde-pacheco-valle-ridge-trails,38.049,-122.535,"Novato, CA",trail,0
Contra Costa Canal Trail,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/contra-costa-canal-trail--2,37.965812,-122.027303,"Concord, CA",trail,0
San Pedro Peninsula,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/san-pedro-peninsula,37.97,-122.53013,"San Rafael, CA",trail,0
Lake Ranch Trail,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/lake-ranch-trail,37.9871,-122.7517,"Point Reyes Station, CA",trail,0
Tunitas Creek Road,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/tunitas-creek-road,37.45925,-122.41942,"Half Moon Bay, CA",trail,0
Palomares Road and Norris Canyon,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/palomares-road-and-norris-canyon,37.68883,-121.9297,"Pleasanton, CA",trail,0
Martin Canyon Creek Trail,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/martin-canyon-creek-trail,37.704048,-121.946112,"Dublin, CA",trail,0
Upper Market Stairway Walks,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/upper-market-stairway-walks,37.76155,-122.44631,"San Francisco, CA",trail,0
Leona Canyon Trail,http://cdn-assets.alltrails.com/uploads/photo/image/10518088/icon_.jpg,http://alltrails.com/trail/us/california/leona-canyon,37.768379,-122.153509,"Oakland, CA",trail,0
Lower Fishermans Trail,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/lower-fishermans-trail,37.8257616,-122.5246963,"Sausalito, CA",trail,0
La Morinda,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/la-morinda,37.839784,-122.125332,"Moraga, CA",trail,0
Sweeny Ridge,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/sweeny-ridge,37.869659,-121.99722,"Alamo, CA",trail,0
Hillside Trail,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/hillside-trail,37.8982593,-122.5780336,"Mill Valley, CA",trail,0
Sierra Trail,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/sierra-trail,37.908259,-122.5835896,"Mill Valley, CA",trail,0
Zig Zag Trail,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/zig-zag-trail,37.9116667,-122.5733333,"Mill Valley, CA",trail,0
